"resourceId","tipo editorial","idioma","ruta","slug","canonical","alternates/hreflang","título SEO","H1","meta description","estado de indexación previsto","PDF asociado","existencia del archivo","idioma del PDF","estado HTTP esperado","autor","revisor","datePublished","dateModified","fuentes","DOI","estado de revisión editorial"
"sars-cov-2-surrogates-decay-aquatic-environments","Résumé de recherche externe","fr","/fr/ressources/decroissance-sars-cov-2-substituts-milieux-aquatiques","decroissance-sars-cov-2-substituts-milieux-aquatiques","https://aquaverify.com/fr/ressources/decroissance-sars-cov-2-substituts-milieux-aquatiques","x-default=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; en=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; es=https://aquaverify.com/es/recursos/decaimiento-sars-cov-2-sustitutos-ambientes-acuaticos; fr=https://aquaverify.com/fr/ressources/decroissance-sars-cov-2-substituts-milieux-aquatiques; it=https://aquaverify.com/it/risorse/decadimento-sars-cov-2-surrogati-ambienti-acquatici; ca=https://aquaverify.com/ca/recursos/decaiment-sars-cov-2-substituts-ambients-aquatics","Décroissance du SARS-CoV-2 infectieux et de substituts en milieux aquatiques | AquaVerify","Décroissance du SARS-CoV-2 infectieux et de substituts en milieux aquatiques","Article Water Research comparant décroissance du SARS-CoV-2 infectieux, persistance ARN viral et comportement de substituts MS2 ou PMMoV en eau de rivière et eau de mer.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1016/j.watres.2021.117090","10.1016/j.watres.2021.117090","source-documented"
"sars-cov-2-surrogates-decay-aquatic-environments","Sintesi di ricerca esterna","it","/it/risorse/decadimento-sars-cov-2-surrogati-ambienti-acquatici","decadimento-sars-cov-2-surrogati-ambienti-acquatici","https://aquaverify.com/it/risorse/decadimento-sars-cov-2-surrogati-ambienti-acquatici","x-default=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; en=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; es=https://aquaverify.com/es/recursos/decaimiento-sars-cov-2-sustitutos-ambientes-acuaticos; fr=https://aquaverify.com/fr/ressources/decroissance-sars-cov-2-substituts-milieux-aquatiques; it=https://aquaverify.com/it/risorse/decadimento-sars-cov-2-surrogati-ambienti-acquatici; ca=https://aquaverify.com/ca/recursos/decaiment-sars-cov-2-substituts-ambients-aquatics","Decadimento di SARS-CoV-2 infettivo e surrogati in ambienti acquatici | AquaVerify","Decadimento di SARS-CoV-2 infettivo e surrogati in ambienti acquatici","Paper Water Research che confronta decadimento di SARS-CoV-2 infettivo, persistenza dell’RNA virale e comportamento dei surrogati MS2 o PMMoV in acqua di fiume e mare.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1016/j.watres.2021.117090","10.1016/j.watres.2021.117090","source-documented"
"sars-cov-2-surrogates-decay-aquatic-environments","Resum de recerca externa","ca","/ca/recursos/decaiment-sars-cov-2-substituts-ambients-aquatics","decaiment-sars-cov-2-substituts-ambients-aquatics","https://aquaverify.com/ca/recursos/decaiment-sars-cov-2-substituts-ambients-aquatics","x-default=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; en=https://aquaverify.com/resources/sars-cov-2-surrogates-decay-aquatic-environments; es=https://aquaverify.com/es/recursos/decaimiento-sars-cov-2-sustitutos-ambientes-acuaticos; fr=https://aquaverify.com/fr/ressources/decroissance-sars-cov-2-substituts-milieux-aquatiques; it=https://aquaverify.com/it/risorse/decadimento-sars-cov-2-surrogati-ambienti-acquatici; ca=https://aquaverify.com/ca/recursos/decaiment-sars-cov-2-substituts-ambients-aquatics","Decaïment de SARS-CoV-2 infecciós i substituts en ambients aquàtics | AquaVerify","Decaïment de SARS-CoV-2 infecciós i substituts en ambients aquàtics","Paper de Water Research que compara decaïment de SARS-CoV-2 infecciós, persistència d’ARN viral i comportament de substituts MS2 o PMMoV en aigua de riu i marina.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1016/j.watres.2021.117090","10.1016/j.watres.2021.117090","source-documented"
"somatic-coliphage-method-comparison-water","Conference communication","en","/resources/somatic-coliphage-method-comparison-water","somatic-coliphage-method-comparison-water","https://aquaverify.com/resources/somatic-coliphage-method-comparison-water","x-default=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; en=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; es=https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua; fr=https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau; it=https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua; ca=https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","Comparative study of two methods for detecting and quantifying somatic coliphages in water | AquaVerify","Comparative study of two methods for detecting and quantifying somatic coliphages in water","Conference paper comparing a standardized somatic coliphage method with the Bluephage Easy Kit, including recovery, precision, uncertainty and practical tradeoffs.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","VI Congreso Nacional del Agua","","needs-editorial-review"
"somatic-coliphage-method-comparison-water","Comunicación a congreso","es","/es/recursos/comparativa-metodos-colifagos-somaticos-agua","comparativa-metodos-colifagos-somaticos-agua","https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua","x-default=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; en=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; es=https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua; fr=https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau; it=https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua; ca=https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","Estudio comparativo de dos métodos de detección y cuantificación de colífagos somáticos en agua | AquaVerify","Estudio comparativo de dos métodos de detección y cuantificación de colífagos somáticos en agua","Comunicación científica que compara un método estandarizado de colífagos somáticos con Bluephage Easy Kit, incluyendo recuperación, precisión, incertidumbre y aspectos prácticos.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","VI Congreso Nacional del Agua","","needs-editorial-review"
"somatic-coliphage-method-comparison-water","Communication de congrès","fr","/fr/ressources/comparaison-methodes-coliphages-somatiques-eau","comparaison-methodes-coliphages-somatiques-eau","https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau","x-default=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; en=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; es=https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua; fr=https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau; it=https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua; ca=https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","Étude comparative de deux méthodes de détection et quantification des coliphages somatiques dans l’eau | AquaVerify","Étude comparative de deux méthodes de détection et quantification des coliphages somatiques dans l’eau","Communication scientifique comparant une méthode standardisée de coliphages somatiques avec Bluephage Easy Kit: récupération, précision, incertitude et aspects pratiques.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","VI Congreso Nacional del Agua","","needs-editorial-review"
"somatic-coliphage-method-comparison-water","Comunicazione a congresso","it","/it/risorse/confronto-metodi-colifagi-somatici-acqua","confronto-metodi-colifagi-somatici-acqua","https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua","x-default=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; en=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; es=https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua; fr=https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau; it=https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua; ca=https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","Studio comparativo di due metodi per rilevare e quantificare colifagi somatici nell’acqua | AquaVerify","Studio comparativo di due metodi per rilevare e quantificare colifagi somatici nell’acqua","Comunicazione scientifica che confronta un metodo standardizzato per colifagi somatici con Bluephage Easy Kit: recupero, precisione, incertezza e aspetti pratici.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","VI Congreso Nacional del Agua","","needs-editorial-review"
"somatic-coliphage-method-comparison-water","Comunicació a congrés","ca","/ca/recursos/comparativa-metodes-colifags-somatics-aigua","comparativa-metodes-colifags-somatics-aigua","https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","x-default=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; en=https://aquaverify.com/resources/somatic-coliphage-method-comparison-water; es=https://aquaverify.com/es/recursos/comparativa-metodos-colifagos-somaticos-agua; fr=https://aquaverify.com/fr/ressources/comparaison-methodes-coliphages-somatiques-eau; it=https://aquaverify.com/it/risorse/confronto-metodi-colifagi-somatici-acqua; ca=https://aquaverify.com/ca/recursos/comparativa-metodes-colifags-somatics-aigua","Estudi comparatiu de dos mètodes de detecció i quantificació de colífags somàtics en aigua | AquaVerify","Estudi comparatiu de dos mètodes de detecció i quantificació de colífags somàtics en aigua","Comunicació científica que compara un mètode estandarditzat de colífags somàtics amb Bluephage Easy Kit: recuperació, precisió, incertesa i aspectes pràctics.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","VI Congreso Nacional del Agua","","needs-editorial-review"
"enteric-viruses-antibiotic-resistance-genes-mussels","External research summary","en","/resources/enteric-viruses-antibiotic-resistance-genes-mussels","enteric-viruses-antibiotic-resistance-genes-mussels","https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels","x-default=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; en=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; es=https://aquaverify.com/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones; fr=https://aquaverify.com/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules; it=https://aquaverify.com/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze; ca=https://aquaverify.com/ca/recursos/virus-enterics-gens-resistencia-antibiotics-musclos","Potentially infectious human enteric viruses and antibiotic resistance genes in mussels | AquaVerify","Potentially infectious human enteric viruses and antibiotic resistance genes in mussels","Food and Environmental Virology paper on enteric viruses, viral indicators and antibiotic resistance genes in mussels from the Campania region, Italy.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1007/s12560-025-09635-5","10.1007/s12560-025-09635-5","source-documented"
"enteric-viruses-antibiotic-resistance-genes-mussels","Resumen de investigación externa","es","/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones","virus-entericos-genes-resistencia-antibioticos-mejillones","https://aquaverify.com/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones","x-default=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; en=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; es=https://aquaverify.com/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones; fr=https://aquaverify.com/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules; it=https://aquaverify.com/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze; ca=https://aquaverify.com/ca/recursos/virus-enterics-gens-resistencia-antibiotics-musclos","Virus entéricos humanos potencialmente infecciosos y genes de resistencia a antibióticos en mejillones | AquaVerify","Virus entéricos humanos potencialmente infecciosos y genes de resistencia a antibióticos en mejillones","Paper de Food and Environmental Virology sobre virus entéricos, indicadores virales y genes de resistencia a antibióticos en mejillones de Campania, Italia.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1007/s12560-025-09635-5","10.1007/s12560-025-09635-5","source-documented"
"enteric-viruses-antibiotic-resistance-genes-mussels","Résumé de recherche externe","fr","/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules","virus-enteriques-genes-resistance-antibiotiques-moules","https://aquaverify.com/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules","x-default=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; en=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; es=https://aquaverify.com/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones; fr=https://aquaverify.com/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules; it=https://aquaverify.com/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze; ca=https://aquaverify.com/ca/recursos/virus-enterics-gens-resistencia-antibiotics-musclos","Virus entériques humains potentiellement infectieux et gènes de résistance aux antibiotiques dans les moules | AquaVerify","Virus entériques humains potentiellement infectieux et gènes de résistance aux antibiotiques dans les moules","Article Food and Environmental Virology sur virus entériques, indicateurs viraux et gènes de résistance aux antibiotiques dans des moules de Campanie, Italie.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1007/s12560-025-09635-5","10.1007/s12560-025-09635-5","source-documented"
"enteric-viruses-antibiotic-resistance-genes-mussels","Sintesi di ricerca esterna","it","/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze","virus-enterici-geni-resistenza-antibiotici-cozze","https://aquaverify.com/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze","x-default=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; en=https://aquaverify.com/resources/enteric-viruses-antibiotic-resistance-genes-mussels; es=https://aquaverify.com/es/recursos/virus-entericos-genes-resistencia-antibioticos-mejillones; fr=https://aquaverify.com/fr/ressources/virus-enteriques-genes-resistance-antibiotiques-moules; it=https://aquaverify.com/it/risorse/virus-enterici-geni-resistenza-antibiotici-cozze; ca=https://aquaverify.com/ca/recursos/virus-enterics-gens-resistencia-antibiotics-musclos","Virus enterici umani potenzialmente infettivi e geni di resistenza agli antibiotici nelle cozze | AquaVerify","Virus enterici umani potenzialmente infettivi e geni di resistenza agli antibiotici nelle cozze","Paper Food and Environmental Virology su virus enterici, indicatori virali e geni di resistenza agli antibiotici in cozze della Campania, Italia.","index, follow","","not-applicable","","200","AquaVerify","","","2026-06-18","https://doi.org/10.1007/s12560-025-09635-5","10.1007/s12560-025-09635-5","source-documented"
